/Users/sixten/Projekt/OOATool/ooa/fUML08,Kernel,.png,F,2008-11-07,16:51:02,120809
/Users/sixten/Projekt/OOATool/ooa,Starr01Elevator,,D,2009-08-26,17:24:06,480
/Users/sixten/Projekt/OOATool/ooa/Starr01Elevator,Starr01Elevator,.action,F,2008-01-03,15:37:08,21997
/Users/sixten/Projekt/OOATool/ooa/Starr01Elevator,ShaftLevel,.png,F,2008-10-31,13:09:04,3963
/Users/sixten/Projekt/OOATool/ooa/Starr01Elevator,InformationModelReport,.html,F,2008-10-31,14:18:34,17509
/Users/sixten/Projekt/OOATool/ooa/Starr01Elevator,BankLevel,.png,F,2008-10-31,13:08:34,9453
/Users/sixten/Projekt/OOATool/ooa/Starr01Elevator,OCM,.png,F,2008-10-31,13:19:16,15878
/Users/sixten/Projekt/OOATool/ooa/Starr01Elevator,TransferAssigner,.png,F,2008-10-31,13:16:54,43202
/Users/sixten/Projekt/OOATool/ooa/Starr01Elevator,Transfer,.png,F,2008-10-31,13:07:44,20326
/Users/sixten/Projekt/OOATool/ooa/Starr01Elevator,Starr01Elevator,.ooa,F,2009-01-30,14:33:22,112508
/Users/sixten/Projekt/OOATool/ooa/Starr01Elevator,GraphicalModel,.png,F,2009-08-26,17:24:06,29172
/Users/sixten/Projekt/OOATool/ooa/Starr01Elevator,Door,.png,F,2008-10-31,14:18:08,46464
/Users/sixten/Projekt/OOATool/ooa/Starr01Elevator,Starr01Elevator.action,.html,F,2010-06-07,17:52:58,49569
/Users/sixten/Projekt/OOATool/ooa/Starr01Elevator,StopWindow,.png,F,2008-10-31,13:09:24,1688
/Users/sixten/Projekt/OOATool/ooa/Starr01Elevator,Cabin,.png,F,2008-10-31,13:07:38,10843
/Users/sixten/Projekt/OOATool/ooa,OnlineBookstore,,D,2008-10-15,12:24:18,96
/Users/sixten/Projekt/OOATool/ooa/OnlineBookstore,FullBookstoreRef,.bak,F,2002-06-17,20:38:50,261821
/Users/sixten/Projekt/OOATool/ooa,OOA88AppendixB,,D,2009-08-28,07:55:32,160
/Users/sixten/Projekt/OOATool/ooa/OOA88AppendixB,InformationModelReport,.html,F,2009-08-28,07:55:32,19127
/Users/sixten/Projekt/OOATool/ooa/OOA88AppendixB,GraphicalModel,.png,F,2009-08-28,07:55:32,9256
/Users/sixten/Projekt/OOATool/ooa/OOA88AppendixB,OOA88AppendixB,.ooa,F,2009-01-30,14:33:20,50220
/Users/sixten/Projekt/OOATool/ooa,Metamodel0,.01,D,2021-11-27,22:30:46,160
/Users/sixten/Projekt/OOATool/ooa/Metamodel0.01,OOAofOOA,,D,2008-11-27,05:59:10,192
