Viltskav,7,gelé,1,msk
Viltskav,7,soja,0.5,msk
Viltskav,7,timjan,2,msk
Viltskav,7,vatten,1,dl
Viltskav,7,vinbärssaft,1,msk
Viltskav,9,peppar,2,krm
Viltskav,9,salt,1,tsk
Wokade räkor,1,räkor,500,g
Wokade räkor,2,salt,1,krm
Wokade räkor,2,sambal olek,2,tsk
Wokade räkor,2,tomatjuice,2,dl
Wokade räkor,2,vitlöksklyfta,4,st
Wokade räkor,2,vitpeppar,1,krm
Wokade räkor,2,vitt vin,1,dl
Wokade räkor,3,olja,3,msk
Wokade räkor,4,purjolök,1,st
Wokade räkor,5,minimajskolv,12,st
Wokade räkor,5,morot,1,st
Wokade räkor,5,squash,1,st
Wokade räkor,5,ärtor-socker,20,st
Wokade räkor,7,citron,1,st
Ädelostsås m. sherry,1,gul lök,1,st
Ädelostsås m. sherry,1,smör,2,msk
Ädelostsås m. sherry,2,ädelost,50,g
Ädelostsås m. sherry,3,senap,1,msk
Ädelostsås m. sherry,3,sherry,1,dl
Ädelostsås m. sherry,5,grädde,3,dl
Ädelostsås m. sherry,6,peppar,0,
Ädelostsås m. sherry,6,salt,0,
Äppelkaka,1,äpplen,2,st
Äppelkaka,2,margarin,140,g
Äppelkaka,2,socker,2,dl
Äppelkaka,3,ägg,1,st
Äppelkaka,4,vetemjöl,2,dl
Äppelkaka sega,1,strösocker,5,dl
Äppelkaka sega,1,ägg,4,st
Äppelkaka sega,2,bakpulver,1,tsk
Äppelkaka sega,2,margarin,4,dl
Äppelkaka sega,2,vetemjöl,8,dl
Äppelkaka sega,3,äpplen,10,st
Äppelkaka sega,4,margarin,1,msk
